season,team,gsis_id,pff_id,pfr_id,fbdb_id,full_name,first_name,last_name,position_nfl_team,position_pff,height,weight,college,birth_date,draft_yr,draft_type,draft_rnd,draft_pick,draft_team,week1_age
2017,SEA,00-0031371,8661,SmitMa03,marcus-smith-smithma17,Marcus Smith,Marcus,Smith,DE,ED,75,258,Louisville,1992-03-31,2014,Standard,1,26,PHI,25.4455852156057
2016,PHI,00-0031371,8661,SmitMa03,marcus-smith-smithma17,Marcus Smith,Marcus,Smith,DE,ED,75,251,Louisville,1992-03-31,2014,Standard,1,26,PHI,24.4490075290897
2015,PHI,00-0031371,8661,SmitMa03,marcus-smith-smithma17,Marcus Smith,Marcus,Smith,LB,ED,75,251,Louisville,1992-03-31,2014,Standard,1,26,PHI,23.4524298425736
2014,PHI,00-0031371,8661,SmitMa03,marcus-smith-smithma17,Marcus Smith,Marcus,Smith,LB,LB,75,251,Louisville,1992-03-31,2014,Standard,1,26,PHI,22.4366872005476
2013,BAL,00-0023455,2237,SpeaMa21,marcus-spears-spearma02,Marcus Spears,Marcus,Spears,DE,DI,76,315,Louisiana State,1983-03-08,2005,Standard,1,20,DAL,30.5051334702259
2015,BUF,00-0026577,5488,ThigMa00,marcus-thigpen-thigpma01,Marcus Thigpen,Marcus,Thigpen,WR,WR,69,200,Indiana,1986-05-15,2009,Undrafted,NA,NA,PHI,29.3305954825462
2013,MIA,00-0026577,5488,ThigMa00,marcus-thigpen-thigpma01,Marcus Thigpen,Marcus,Thigpen,RB,HB,69,195,Indiana,1986-05-15,2009,Undrafted,NA,NA,PHI,27.3182751540041
2017,NYJ,00-0031151,9115,WillMa03,marcus-williams-willima21,Marcus Williams,Marcus,Williams,CB,CB,71,196,North Dakota State,1991-03-24,2014,Undrafted,NA,NA,HOU,26.466803559206
2016,NYJ,00-0031151,9115,WillMa03,marcus-williams-willima21,Marcus Williams,Marcus,Williams,CB,CB,71,196,North Dakota State,1991-03-24,2014,Undrafted,NA,NA,HOU,25.4702258726899
2015,NYJ,00-0031151,9115,WillMa03,marcus-williams-willima21,Marcus Williams,Marcus,Williams,CB,CB,71,196,North Dakota State,1991-03-24,2014,Undrafted,NA,NA,HOU,24.4736481861739
2021,NO,00-0033894,11797,WillMa06,marcus-williams-willima25,Marcus Williams,Marcus,Williams,DB,S,73,195,Utah,1996-09-08,2017,Standard,2,42,NO,25.0102669404517
2020,NO,00-0033894,11797,WillMa06,marcus-williams-willima25,Marcus Williams,Marcus,Williams,DB,S,73,195,Utah,1996-09-08,2017,Standard,2,42,NO,24.0136892539357
2019,NO,00-0033894,11797,WillMa06,marcus-williams-willima25,Marcus Williams,Marcus,Williams,FS,S,73,195,Utah,1996-09-08,2017,Standard,2,42,NO,22.9979466119097
2018,NO,00-0033894,11797,WillMa06,marcus-williams-willima25,Marcus Williams,Marcus,Williams,FS,S,73,195,Utah,1996-09-08,2017,Standard,2,42,NO,22.0013689253936
2017,NO,00-0033894,11797,WillMa06,marcus-williams-willima25,Marcus Williams,Marcus,Williams,FS,S,72,195,Utah,1996-09-08,2017,Standard,2,42,NO,21.0047912388775
2019,IND,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,DI,80,295,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,32.1533196440794
2018,IND,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,DI,80,298,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,31.1567419575633
2017,IND,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,DI,80,298,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,30.1601642710472
2016,CIN,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,ED,80,295,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,29.1635865845311
2015,CIN,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,ED,80,290,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,28.1670088980151
2014,CIN,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,ED,80,290,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,27.1512662559891
2013,CIN,00-0030449,7834,HuntMa00,margus-hunt-huntma01,Margus Hunt,Margus,Hunt,DE,ED,80,280,Southern Methodist,1987-07-14,2013,Standard,2,53,CIN,26.154688569473
2021,BUF,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,34.0177960301164
2020,BUF,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,33.0212183436003
2019,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,LB,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,32.0054757015743
2018,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,31.0088980150582
2017,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,30.0123203285421
2016,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,29.015742642026
2015,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,28.0191649555099
2014,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,27.0034223134839
2013,CAR,00-0028339,6558,AddiMa00,mario-addison-addisma01,Mario Addison,Mario,Addison,DE,ED,75,260,Troy State,1987-09-06,2011,Undrafted,NA,NA,CHI,26.0068446269678
2015,CIN,00-0031962,9671,AlfoMa00,mario-alford-alforma01,Mario Alford,Mario,Alford,WR,WR,68,180,West Virginia,1992-02-25,2015,Standard,7,238,CIN,23.5482546201232
2015,BUF,00-0028662,6797,ButlMa00,mario-butler-butlema02,Mario Butler,Mario,Butler,CB,CB,73,187,Georgia Tech,1988-10-20,2011,Undrafted,NA,NA,DAL,26.8966461327858
2019,NO,00-0032265,9468,EdwaMa01,mario-edwards-edwarma04,Mario Edwards,Mario,Edwards,DE,ED,75,280,Florida State,1994-01-25,2015,Standard,2,35,LV,25.6180698151951
2017,LV,00-0032265,9468,EdwaMa01,mario-edwards-edwarma04,Mario Edwards,Mario,Edwards,DE,DI,75,280,Florida State,1994-01-25,2015,Standard,2,35,LV,23.6249144421629
2016,LV,00-0032265,9468,EdwaMa01,mario-edwards-edwarma04,Mario Edwards,Mario,Edwards,DE,DI,75,280,Florida State,1994-01-25,2015,Standard,2,35,LV,22.6283367556468
2015,LV,00-0032265,9468,EdwaMa01,mario-edwards-edwarma04,Mario Edwards,Mario,Edwards,DE,DI,75,280,Florida State,1994-01-25,2015,Standard,2,35,LV,21.6317590691307
2014,IND,00-0028211,6447,HarvMa00,mario-harvey-harvema03,Mario Harvey,Mario,Harvey,FB,FB,72,264,Marshall,1987-08-10,2011,Undrafted,NA,NA,PIT,27.0773442847365
2013,IND,00-0028211,6447,HarvMa00,mario-harvey-harvema03,Mario Harvey,Mario,Harvey,LB,LB,72,264,Marshall,1987-08-10,2011,Undrafted,NA,NA,PIT,26.0807665982204
2016,MIA,00-0023750,2946,WillMa22,mario-williams-willima13,Mario Williams,Mario,Williams,DE,ED,78,300,North Carolina State,1985-01-31,2006,Standard,1,1,HOU,31.6112251882272
2015,BUF,00-0023750,2946,WillMa22,mario-williams-willima13,Mario Williams,Mario,Williams,DE,ED,78,292,North Carolina State,1985-01-31,2006,Standard,1,1,HOU,30.6146475017112
2014,BUF,00-0023750,2946,WillMa22,mario-williams-willima13,Mario Williams,Mario,Williams,DE,ED,78,292,North Carolina State,1985-01-31,2006,Standard,1,1,HOU,29.5989048596851
2013,BUF,00-0023750,2946,WillMa22,mario-williams-willima13,Mario Williams,Mario,Williams,DE,ED,78,292,North Carolina State,1985-01-31,2006,Standard,1,1,HOU,28.6023271731691
2014,LAC,00-0030999,8835,GricMa00,marion-grice-gricema01,Marion Grice,Marion,Grice,RB,HB,72,207,Arizona State,1991-04-10,2014,Standard,6,201,LAC,23.4113620807666
2021,BAL,00-0034753,47436,AndrMa00,mark-andrews-andrema01,Mark Andrews,Mark,Andrews,TE,TE,77,256,Oklahoma,1995-09-06,2018,Standard,3,86,BAL,26.0177960301164
2020,BAL,00-0034753,47436,AndrMa00,mark-andrews-andrema01,Mark Andrews,Mark,Andrews,TE,TE,77,255,Oklahoma,1995-09-06,2018,Standard,3,86,BAL,25.0212183436003
2019,BAL,00-0034753,47436,AndrMa00,mark-andrews-andrema01,Mark Andrews,Mark,Andrews,TE,TE,76,256,Oklahoma,1995-09-06,2018,Standard,3,86,BAL,24.0054757015743
2018,BAL,00-0034753,47436,AndrMa00,mark-andrews-andrema01,Mark Andrews,Mark,Andrews,TE,TE,76,256,Oklahoma,1995-09-06,2018,Standard,3,86,BAL,23.0088980150582
2020,DEN,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,LB,LB,74,230,Alabama,1989-10-27,2012,Standard,1,7,TB,30.880219028063
2019,PIT,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,ILB,LB,74,230,Alabama,1989-10-27,2012,Standard,1,7,TB,29.864476386037
2018,LA,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,ILB,LB,74,230,Alabama,1989-10-27,2012,Standard,1,7,TB,28.8678986995209
2017,LA,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,ILB,LB,74,225,Alabama,1989-10-27,2012,Standard,1,7,TB,27.8713210130048
2016,LA,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,OLB,LB,74,213,Alabama,1989-10-27,2012,Standard,1,7,TB,26.8747433264887
2015,LA,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,OLB,LB,74,213,Alabama,1989-10-27,2012,Standard,1,7,TB,25.8781656399726
2014,TB,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,SS,S,74,213,Alabama,1989-10-27,2012,Standard,1,7,TB,24.8624229979466
2013,TB,00-0029670,7013,BarrMa00,mark-barron-barroma01,Mark Barron,Mark,Barron,SS,S,74,213,Alabama,1989-10-27,2012,Standard,1,7,TB,23.8658453114305
2019,MIN,00-0035155,49394,FielMa01,mark-fields-fieldma02,Mark Fields,Mark,Fields,CB,CB,70,181,Clemson,1996-10-10,2019,Undrafted,NA,NA,KC,22.9103353867214
2021,IND,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,G,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,29.3607118412047
2020,IND,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,G,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,28.3641341546886
2019,IND,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,OG,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,27.3483915126626
2018,IND,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,OG,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,26.3518138261465
2017,SEA,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,OG,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,25.3552361396304
2016,SEA,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,OG,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,24.3586584531143
2015,SEA,00-0031581,9567,GlowMa00,mark-glowinski-glowima01,Mark Glowinski,Mark,Glowinski,OG,G,76,310,West Virginia,1992-05-03,2015,Standard,4,134,SEA,23.3620807665982
2016,NYG,00-0028620,6767,HerzMa00,mark-herzlich-herzlma01,Mark Herzlich,Mark,Herzlich,OLB,LB,76,246,Boston College,1987-09-01,2011,Undrafted,NA,NA,NYG,29.0294318959617
2015,NYG,00-0028620,6767,HerzMa00,mark-herzlich-herzlma01,Mark Herzlich,Mark,Herzlich,OLB,LB,76,246,Boston College,1987-09-01,2011,Undrafted,NA,NA,NYG,28.0328542094456
2014,NYG,00-0028620,6767,HerzMa00,mark-herzlich-herzlma01,Mark Herzlich,Mark,Herzlich,OLB,LB,76,246,Boston College,1987-09-01,2011,Undrafted,NA,NA,NYG,27.0171115674196
2013,NYG,00-0028620,6767,HerzMa00,mark-herzlich-herzlma01,Mark Herzlich,Mark,Herzlich,MLB,LB,76,246,Boston College,1987-09-01,2011,Undrafted,NA,NA,NYG,26.0205338809035
2021,HOU,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,31.7262149212868
2020,BAL,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,30.7296372347707
2019,BAL,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,210,Alabama,1989-12-21,2011,Standard,1,28,NO,29.7138945927447
2017,NO,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,27.7207392197125
2016,NO,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,26.7241615331964
2015,NO,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,25.7275838466804
2014,NO,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,24.7118412046543
2013,NO,00-0027966,6180,IngrMa01,mark-ingram-ingrama02,Mark Ingram,Mark,Ingram,RB,HB,69,215,Alabama,1989-12-21,2011,Standard,1,28,NO,23.7152635181383
2020,SF,00-0031961,9669,NzeoMa00,mark-nzeocha-nzeocma01,Mark Nzeocha,Mark,Nzeocha,LB,LB,75,239,Wyoming,1990-01-19,2015,Standard,7,236,DAL,30.6502395619439
2019,SF,00-0031961,9669,NzeoMa00,mark-nzeocha-nzeocma01,Mark Nzeocha,Mark,Nzeocha,OLB,LB,75,235,Wyoming,1990-01-19,2015,Standard,7,236,DAL,29.6344969199179
2018,SF,00-0031961,9669,NzeoMa00,mark-nzeocha-nzeocma01,Mark Nzeocha,Mark,Nzeocha,OLB,LB,75,240,Wyoming,1990-01-19,2015,Standard,7,236,DAL,28.6379192334018
2017,DAL,00-0031961,9669,NzeoMa00,mark-nzeocha-nzeocma01,Mark Nzeocha,Mark,Nzeocha,OLB,LB,75,240,Wyoming,1990-01-19,2015,Standard,7,236,DAL,27.6413415468857
2016,DAL,00-0031961,9669,NzeoMa00,mark-nzeocha-nzeocma01,Mark Nzeocha,Mark,Nzeocha,OLB,LB,75,239,Wyoming,1990-01-19,2015,Standard,7,236,DAL,26.6447638603696
2017,CHI,00-0026898,4928,SancMa00,mark-sanchez-sanchma01,Mark Sanchez,Mark,Sanchez,QB,QB,74,232,Southern California,1986-11-11,2009,Standard,1,5,NYJ,30.8309377138946
2015,PHI,00-0026898,4928,SancMa00,mark-sanchez-sanchma01,Mark Sanchez,Mark,Sanchez,QB,QB,74,225,Southern California,1986-11-11,2009,Standard,1,5,NYJ,28.8377823408624
2014,PHI,00-0026898,4928,SancMa00,mark-sanchez-sanchma01,Mark Sanchez,Mark,Sanchez,QB,QB,74,225,Southern California,1986-11-11,2009,Standard,1,5,NYJ,27.8220396988364
2013,NYJ,00-0026898,4928,SancMa00,mark-sanchez-sanchma01,Mark Sanchez,Mark,Sanchez,QB,QB,74,225,Southern California,1986-11-11,2009,Standard,1,5,NYJ,26.8254620123203
2019,MIA,00-0034679,45996,WaltMa00,mark-walton-waltoma01,Mark Walton,Mark,Walton,RB,HB,70,200,Miami,1997-03-29,2018,Standard,4,112,CIN,22.444900752909
2018,CIN,00-0034679,45996,WaltMa00,mark-walton-waltoma01,Mark Walton,Mark,Walton,RB,HB,70,202,Miami,1997-03-29,2018,Standard,4,112,CIN,21.4483230663929
2021,LAC,00-0036665,61274,WebbMa01,mark-webb-webbma03,Mark Webb,Mark,Webb,DB,S,73,207,Georgia,1998-09-10,2021,Standard,7,241,LAC,23.006160164271
2021,CIN,00-0036314,49681,BailMa01,markus-bailey-bailema03,Markus Bailey,Markus,Bailey,LB,LB,72,235,Purdue,1997-03-07,2020,Standard,7,215,CIN,24.517453798768
2020,CIN,00-0036314,49681,BailMa01,markus-bailey-bailema03,Markus Bailey,Markus,Bailey,LB,LB,73,240,Purdue,1997-03-07,2020,Standard,7,215,CIN,23.5208761122519
2021,ARI,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,LB,ED,75,260,Missouri,1991-03-13,2015,Standard,2,58,ARI,30.5023956194387
2020,NYG,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,LB,ED,75,260,Missouri,1991-03-13,2015,Standard,2,58,ARI,29.5058179329227
2019,NYG,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,LB,ED,75,259,Missouri,1991-03-13,2015,Standard,2,58,ARI,28.4900752908966
2018,ARI,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,DE,ED,75,260,Missouri,1991-03-13,2015,Standard,2,58,ARI,27.4934976043806
2017,ARI,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,OLB,ED,75,260,Missouri,1991-03-13,2015,Standard,2,58,ARI,26.4969199178645
2016,ARI,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,OLB,ED,75,260,Missouri,1991-03-13,2015,Standard,2,58,ARI,25.5003422313484
2015,ARI,00-0032127,9491,GoldMa00,markus-golden-goldema01,Markus Golden,Markus,Golden,OLB,ED,74,260,Missouri,1991-03-13,2015,Standard,2,58,ARI,24.5037645448323
2015,NYG,00-0029312,7223,KuhnMa00,markus-kuhn-kuhnma01,Markus Kuhn,Markus,Kuhn,DT,DI,76,303,North Carolina State,1986-05-05,2012,Standard,7,239,NYG,29.3579739904175
2014,NYG,00-0029312,7223,KuhnMa00,markus-kuhn-kuhnma01,Markus Kuhn,Markus,Kuhn,DT,DI,76,303,North Carolina State,1986-05-05,2012,Standard,7,239,NYG,28.3422313483915
2017,CHI,00-0030460,7860,WheaMa00,markus-wheaton-wheatma02,Markus Wheaton,Markus,Wheaton,WR,WR,71,185,Oregon State,1991-02-07,2013,Standard,3,79,PIT,26.590006844627
2016,PIT,00-0030460,7860,WheaMa00,markus-wheaton-wheatma02,Markus Wheaton,Markus,Wheaton,WR,WR,71,189,Oregon State,1991-02-07,2013,Standard,3,79,PIT,25.5934291581109
2015,PIT,00-0030460,7860,WheaMa00,markus-wheaton-wheatma02,Markus Wheaton,Markus,Wheaton,WR,WR,71,189,Oregon State,1991-02-07,2013,Standard,3,79,PIT,24.5968514715948
2014,PIT,00-0030460,7860,WheaMa00,markus-wheaton-wheatma02,Markus Wheaton,Markus,Wheaton,WR,WR,71,182,Oregon State,1991-02-07,2013,Standard,3,79,PIT,23.5811088295688
2013,PIT,00-0030460,7860,WheaMa00,markus-wheaton-wheatma02,Markus Wheaton,Markus,Wheaton,WR,WR,71,182,Oregon State,1991-02-07,2013,Standard,3,79,PIT,22.5845311430527
2015,BAL,00-0030400,8179,BrowMa00,marlon-brown-brownma12,Marlon Brown,Marlon,Brown,WR,WR,77,214,Georgia,1991-04-22,2013,Undrafted,NA,NA,BAL,24.394250513347
2014,BAL,00-0030400,8179,BrowMa00,marlon-brown-brownma12,Marlon Brown,Marlon,Brown,WR,WR,77,214,Georgia,1991-04-22,2013,Undrafted,NA,NA,BAL,23.378507871321
2013,BAL,00-0030400,8179,BrowMa00,marlon-brown-brownma12,Marlon Brown,Marlon,Brown,WR,WR,76,205,Georgia,1991-04-22,2013,Undrafted,NA,NA,BAL,22.3819301848049
2021,ATL,00-0036291,48741,DaviMa01,marlon-davidson-davidma01,Marlon Davidson,Marlon,Davidson,DE,DI,75,303,Auburn,1998-05-11,2020,Standard,2,47,ATL,23.3401779603012
2020,ATL,00-0036291,48741,DaviMa01,marlon-davidson-davidma01,Marlon Davidson,Marlon,Davidson,DT,DI,75,279,Auburn,1998-05-11,2020,Standard,2,47,ATL,22.3436002737851
2021,BAL,00-0033281,11771,HumpMa00,marlon-humphrey-humphma01,Marlon Humphrey,Marlon,Humphrey,CB,CB,72,197,Alabama,1996-07-08,2017,Standard,1,16,BAL,25.1800136892539
2020,BAL,00-0033281,11771,HumpMa00,marlon-humphrey-humphma01,Marlon Humphrey,Marlon,Humphrey,CB,CB,72,197,Alabama,1996-07-08,2017,Standard,1,16,BAL,24.1834360027378
2019,BAL,00-0033281,11771,HumpMa00,marlon-humphrey-humphma01,Marlon Humphrey,Marlon,Humphrey,CB,CB,72,197,Alabama,1996-07-08,2017,Standard,1,16,BAL,23.1676933607118
2018,BAL,00-0033281,11771,HumpMa00,marlon-humphrey-humphma01,Marlon Humphrey,Marlon,Humphrey,CB,CB,72,197,Alabama,1996-07-08,2017,Standard,1,16,BAL,22.1711156741958
2017,BAL,00-0033281,11771,HumpMa00,marlon-humphrey-humphma01,Marlon Humphrey,Marlon,Humphrey,DB,CB,72,197,Alabama,1996-07-08,2017,Standard,1,16,BAL,21.1745379876797
2021,IND,00-0033951,11898,MackMa00,marlon-mack-mackma01,Marlon Mack,Marlon,Mack,RB,HB,72,210,South Florida,1996-03-07,2017,Standard,4,143,IND,25.5167693360712
2020,IND,00-0033951,11898,MackMa00,marlon-mack-mackma01,Marlon Mack,Marlon,Mack,RB,HB,72,210,South Florida,1996-03-07,2017,Standard,4,143,IND,24.5201916495551
2019,IND,00-0033951,11898,MackMa00,marlon-mack-mackma01,Marlon Mack,Marlon,Mack,RB,HB,72,210,South Florida,1996-03-07,2017,Standard,4,143,IND,23.5044490075291
2018,IND,00-0033951,11898,MackMa00,marlon-mack-mackma01,Marlon Mack,Marlon,Mack,RB,HB,72,210,South Florida,1996-03-07,2017,Standard,4,143,IND,22.507871321013
2017,IND,00-0033951,11898,MackMa00,marlon-mack-mackma01,Marlon Mack,Marlon,Mack,RB,HB,71,210,South Florida,1996-03-07,2017,Standard,4,143,IND,21.5112936344969
2015,CLE,00-0027356,5887,MoorMa02,marlon-moore-moorema08,Marlon Moore,Marlon,Moore,WR,WR,72,190,Fresno State,1987-09-03,2010,Undrafted,NA,NA,MIA,28.0273785078713
2013,SF,00-0027356,5887,MoorMa02,marlon-moore-moorema08,Marlon Moore,Marlon,Moore,WR,WR,72,190,Fresno State,1987-09-03,2010,Undrafted,NA,NA,MIA,26.0150581793292
2021,PHI,00-0036920,57035,TuipMa00,marlon-tuipulotu-tuipuma01,Marlon Tuipulotu,Marlon,Tuipulotu,DT,DI,74,307,Southern California,1999-05-31,2021,Standard,6,189,PHI,22.2861054072553
2019,JAX,00-0031431,8674,LeexMa00,marqise-lee-leema03,Marqise Lee,Marqise,Lee,WR,WR,72,196,Southern California,1991-11-25,2014,Standard,2,39,JAX,27.7864476386037
2017,JAX,00-0031431,8674,LeexMa00,marqise-lee-leema03,Marqise Lee,Marqise,Lee,WR,WR,72,196,Southern California,1991-11-25,2014,Standard,2,39,JAX,25.7932922655715
2016,JAX,00-0031431,8674,LeexMa00,marqise-lee-leema03,Marqise Lee,Marqise,Lee,WR,WR,72,200,Southern California,1991-11-25,2014,Standard,2,39,JAX,24.7967145790554
2015,JAX,00-0031431,8674,LeexMa00,marqise-lee-leema03,Marqise Lee,Marqise,Lee,WR,WR,72,200,Southern California,1991-11-25,2014,Standard,2,39,JAX,23.8001368925394
2014,JAX,00-0031431,8674,LeexMa00,marqise-lee-leema03,Marqise Lee,Marqise,Lee,WR,WR,72,192,Southern California,1991-11-25,2014,Standard,2,39,JAX,22.7843942505133
2018,MIA,00-0029878,8286,GrayMa00,marqueis-gray-grayma01,MarQueis Gray,MarQueis,Gray,TE,TE,76,260,Minnesota,1989-11-07,2013,Undrafted,NA,NA,SF,28.8377823408624
2017,MIA,00-0029878,8286,GrayMa00,marqueis-gray-grayma01,MarQueis Gray,MarQueis,Gray,TE,TE,76,263,Minnesota,1989-11-07,2013,Undrafted,NA,NA,SF,27.8412046543463
2016,MIA,00-0029878,8286,GrayMa00,marqueis-gray-grayma01,MarQueis Gray,MarQueis,Gray,TE,TE,76,255,Minnesota,1989-11-07,2013,Undrafted,NA,NA,SF,26.8446269678303
2015,BUF,00-0029878,8286,GrayMa00,marqueis-gray-grayma01,MarQueis Gray,MarQueis,Gray,TE,TE,76,242,Minnesota,1989-11-07,2013,Undrafted,NA,NA,SF,25.8480492813142
2019,LV,00-0033956,11923,LeexMa01,marquel-lee-leema04,Marquel Lee,Marquel,Lee,MLB,LB,75,235,Wake Forest,1995-10-21,2017,Standard,5,168,LV,23.8822724161533
2018,LV,00-0033956,11923,LeexMa01,marquel-lee-leema04,Marquel Lee,Marquel,Lee,MLB,LB,75,235,Wake Forest,1995-10-21,2017,Standard,5,168,LV,22.8856947296372
2017,LV,00-0033956,11923,LeexMa01,marquel-lee-leema04,Marquel Lee,Marquel,Lee,MLB,LB,75,235,Wake Forest,1995-10-21,2017,Standard,5,168,LV,21.8891170431211
2015,NO,00-0024466,3197,ColsMa00,marques-colston-colstma01,Marques Colston,Marques,Colston,WR,WR,76,225,Hofstra,1983-06-05,2006,Standard,7,252,NO,32.2737850787132
2014,NO,00-0024466,3197,ColsMa00,marques-colston-colstma01,Marques Colston,Marques,Colston,WR,WR,76,225,Hofstra,1983-06-05,2006,Standard,7,252,NO,31.2580424366872
2013,NO,00-0024466,3197,ColsMa00,marques-colston-colstma01,Marques Colston,Marques,Colston,WR,WR,76,225,Hofstra,1983-06-05,2006,Standard,7,252,NO,30.2614647501711
2015,CHI,00-0030047,8019,WilsMa02,marquess-wilson-wilsoma06,Marquess Wilson,Marquess,Wilson,WR,WR,76,199,Washington State,1992-09-14,2013,Standard,7,236,CHI,22.9952087611225
2014,CHI,00-0030047,8019,WilsMa02,marquess-wilson-wilsoma06,Marquess Wilson,Marquess,Wilson,WR,WR,76,184,Washington State,1992-09-14,2013,Standard,7,236,CHI,21.9794661190965
2013,CHI,00-0030047,8019,WilsMa02,marquess-wilson-wilsoma06,Marquess Wilson,Marquess,Wilson,WR,WR,75,194,Washington State,1992-09-14,2013,Standard,7,236,CHI,20.9828884325804
2015,TEN,00-0031059,8757,HuffMa00,marqueston-huff-huffma02,Marqueston Huff,Marqueston,Huff,SS,S,71,196,Wyoming,1992-04-06,2014,Standard,4,122,TEN,23.4360027378508
